dataset,model,method,k,seed,num_nodes,num_edges_original,num_edges_anonymized,accuracy,macro_f1,micro_f1,accuracy_loss,macro_f1_loss,micro_f1_loss,accuracy_utility_ratio,macro_f1_utility_ratio,micro_f1_utility_ratio,global_utility_score,method_error
cora,gat,original,50,123,2708,5278,5278,0.795,0.7942051807522802,0.795,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
cora,gat,Ange_Original,50,123,2708,5278,5313,0.796,0.7939378523794351,0.796,-0.0010000000000000009,0.00026732837284504374,-0.0010000000000000009,1.0012578616352201,0.9996634013736956,1.0012578616352201,1.0007263748813786,
cora,gat,Ange_Modifie_NCC,50,123,2708,5278,19909,0.475,0.450835153942265,0.475,0.32000000000000006,0.3433700268100152,0.32000000000000006,0.5974842767295597,0.5676557706602074,0.5974842767295597,0.587541441373109,
cora,gat,Zhou_Pei,50,123,2708,5278,21541,0.524,0.5047033593643556,0.524,0.271,0.2895018213879246,0.271,0.6591194968553459,0.6354823307577707,0.6591194968553459,0.6512404414894876,
cora,gat,1HiKDA,50,123,2708,5278,6056,0.717,0.7151520670546622,0.717,0.07800000000000007,0.07905311369761803,0.07800000000000007,0.9018867924528301,0.9004626063724012,0.9018867924528301,0.9014120637593538,
cora,gat,original,50,2024,2708,5278,5278,0.797,0.792457207545411,0.797,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
cora,gat,Ange_Original,50,2024,2708,5278,5313,0.801,0.7972082559418456,0.801,-0.0040000000000000036,-0.004751048396434587,-0.0040000000000000036,1.0050188205771644,1.0059953374784119,1.0050188205771644,1.0053443262109134,
cora,gat,Ange_Modifie_NCC,50,2024,2708,5278,19909,0.486,0.4568097658364061,0.486,0.31100000000000005,0.33564744170900496,0.31100000000000005,0.6097867001254704,0.5764472346101149,0.6097867001254704,0.5986735449536853,
cora,gat,Zhou_Pei,50,2024,2708,5278,21541,0.492,0.4805440546647436,0.492,0.30500000000000005,0.31191315288066745,0.30500000000000005,0.617314930991217,0.6063974812636258,0.617314930991217,0.61367578108202,
cora,gat,1HiKDA,50,2024,2708,5278,6069,0.747,0.7368265514622623,0.747,0.050000000000000044,0.055630656083148766,0.050000000000000044,0.9372647427854454,0.9297997979531774,0.9372647427854454,0.9347764278413561,
