dataset,model,method,k,seed,num_nodes,num_edges_original,num_edges_anonymized,accuracy,macro_f1,micro_f1,accuracy_loss,macro_f1_loss,micro_f1_loss,accuracy_utility_ratio,macro_f1_utility_ratio,micro_f1_utility_ratio,global_utility_score,method_error
citeseer,node2vec_logreg,Ange_Original,5,2024,3327,4552,4567,0.507,0.4942735520844914,0.507,0.007000000000000006,0.006157387351502952,0.007000000000000006,0.9863813229571984,0.9876958300011535,0.9863813229571984,0.98681949197185,
citeseer,node2vec_logreg,Ange_Modifie_NCC,5,2024,3327,4552,19146,0.287,0.2672127748474732,0.287,0.22700000000000004,0.23321816458852118,0.22700000000000004,0.5583657587548637,0.5339653362532554,0.5583657587548637,0.5502322845876609,
citeseer,node2vec_logreg,Zhou_Pei,5,2024,3327,4552,19021,0.258,0.24940717392044512,0.258,0.256,0.2510237655155493,0.256,0.5019455252918288,0.4983848005112093,0.5019455252918288,0.5007586170316223,
citeseer,node2vec_logreg,1HiKDA,5,2024,3327,4552,5343,0.447,0.4348300400866427,0.447,0.067,0.06560089934935165,0.067,0.8696498054474708,0.8689111839821765,0.8696498054474708,0.8694035982923727,
citeseer,node2vec_logreg,original,10,42,3327,4552,4552,0.493,0.47640878774765977,0.493,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,node2vec_logreg,Ange_Original,10,42,3327,4552,4566,0.485,0.46911286267702823,0.485,0.008000000000000007,0.007295925070631537,0.008000000000000007,0.9837728194726166,0.9846855783136897,0.9837728194726166,0.984077072419641,
citeseer,node2vec_logreg,Ange_Modifie_NCC,10,42,3327,4552,21145,0.239,0.22639432480649158,0.239,0.254,0.2500144629411682,0.254,0.4847870182555781,0.47521021993911294,0.4847870182555781,0.4815947521500897,
citeseer,node2vec_logreg,Zhou_Pei,10,42,3327,4552,20213,0.237,0.22862284261295918,0.237,0.256,0.2477859451347006,0.256,0.48073022312373226,0.4798879628015053,0.48073022312373226,0.48044946968298996,
citeseer,node2vec_logreg,1HiKDA,10,42,3327,4552,5326,0.445,0.4394506199439639,0.445,0.04799999999999999,0.036958167803695874,0.04799999999999999,0.9026369168356998,0.9224234129298396,0.9026369168356998,0.9092324155337463,
citeseer,node2vec_logreg,original,10,123,3327,4552,4552,0.492,0.48045138316157504,0.492,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,node2vec_logreg,Ange_Original,10,123,3327,4552,4566,0.487,0.4762523688653601,0.487,0.0050000000000000044,0.004199014296214942,0.0050000000000000044,0.9898373983739838,0.9912602722286205,0.9898373983739838,0.9903116896588626,
citeseer,node2vec_logreg,Ange_Modifie_NCC,10,123,3327,4552,21145,0.231,0.22202151304443662,0.231,0.261,0.2584298701171384,0.261,0.46951219512195125,0.4621102588641547,0.46951219512195125,0.46704488303601904,
citeseer,node2vec_logreg,Zhou_Pei,10,123,3327,4552,20213,0.231,0.22488512984201434,0.231,0.261,0.25556625331956073,0.261,0.46951219512195125,0.4680705222704829,0.46951219512195125,0.46903163750479515,
citeseer,node2vec_logreg,1HiKDA,10,123,3327,4552,5329,0.424,0.4135181600410067,0.424,0.068,0.06693322312056832,0.068,0.8617886178861789,0.8606867927403619,0.8617886178861789,0.8614213428375731,
citeseer,node2vec_logreg,original,10,2024,3327,4552,4552,0.514,0.5004309394359944,0.514,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,node2vec_logreg,Ange_Original,10,2024,3327,4552,4566,0.509,0.4963275476036377,0.509,0.0050000000000000044,0.004103391832356695,0.0050000000000000044,0.9902723735408561,0.9918002834976962,0.9902723735408561,0.9907816768598027,
citeseer,node2vec_logreg,Ange_Modifie_NCC,10,2024,3327,4552,21145,0.25,0.23877858750225414,0.25,0.264,0.26165235193374026,0.264,0.48638132295719844,0.47714593300599506,0.48638132295719844,0.4833028596401307,
